,head_freq,req_num,img_freq,page_freq,status_4xx_freq,max_click_rate,has_robots,duration,is_bot,req_freq
1822,0.0,12,0.0,0.0,0.0,0,0,88,0.0,0.13636363636363635
1823,0.0,7,0.0,0.0,0.0,0,0,87,0.0,0.08045977011494253
1836,0.0,5,0.0,0.0,0.0,0,0,32,0.0,0.15625
1842,0.0,5,0.0,0.0,0.0,0,0,9,0.0,0.5555555555555556
1847,0.0,19,0.0,0.0,0.0,0,0,2570,0.0,0.007392996108949416
1855,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
1860,0.0,29,0.0,0.0,0.0,0,0,1506,0.0,0.019256308100929615
1867,0.0,16,0.0,0.0,0.0,0,0,1794,0.0,0.008918617614269788
1868,0.0,7,0.0,0.0,0.0,0,0,1743,0.0,0.004016064257028112
1869,0.0,5,0.0,0.0,0.0,0,0,297,0.0,0.016835016835016835
1872,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
1882,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
1884,0.0,51,0.0,0.0,0.0,0,0,1499,0.0,0.03402268178785857
1886,0.0,11,0.0,0.0,0.0,0,0,85,0.0,0.12941176470588237
1887,0.0,6,0.0,0.0,0.0,0,0,3,0.0,2.0
1889,0.0,10,0.0,0.0,0.0,0,0,830,0.0,0.012048192771084338
1890,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
1892,0.0,10,0.0,0.0,0.0,0,0,1,0.0,10.0
1893,0.0,11,0.0,0.0,0.0,0,0,2,0.0,5.5
1898,0.0,7,0.0,0.0,0.0,0,0,4,0.0,1.75
1899,0.0,6,0.0,0.0,0.0,0,0,696,0.0,0.008620689655172414
1901,0.0,8,0.0,0.0,0.0,0,0,761,0.0,0.010512483574244415
1903,0.0,11,0.0,0.0,0.0,0,0,431,0.0,0.025522041763341066
1904,0.0,6,0.0,0.0,0.0,0,0,9,0.0,0.6666666666666666
1910,0.0,8,0.0,0.0,0.0,0,0,353,0.0,0.0226628895184136
1916,0.0,6,0.0,0.0,0.0,0,0,565,0.0,0.010619469026548672
1917,0.0,7,0.0,0.0,0.0,0,0,19,0.0,0.3684210526315789
1918,0.0,9,0.0,0.0,0.0,0,0,945,0.0,0.009523809523809525
1924,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
1928,0.0,5,0.0,0.0,0.0,0,0,247,0.0,0.020242914979757085
1929,0.0,6,0.0,0.0,0.0,0,0,339,0.0,0.017699115044247787
1933,0.0,13,0.0,0.0,0.0,0,0,1411,0.0,0.009213323883770375
1938,0.0,5,0.0,0.0,0.0,0,0,58,0.0,0.08620689655172414
1940,0.0,11,0.0,0.0,0.09090909090909091,0,0,745,0.0,0.01476510067114094
1942,0.0,11,0.0,0.0,0.0,0,0,43,0.0,0.2558139534883721
1944,0.0,7,0.0,0.0,0.0,0,0,516,0.0,0.013565891472868217
1946,0.0,7,0.0,0.0,0.0,0,0,4,0.0,1.75
1947,0.0,10,0.0,0.0,0.0,0,0,38,0.0,0.2631578947368421
1952,0.0,6,0.0,0.0,0.16666666666666666,0,0,642,0.0,0.009345794392523364
1955,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
1959,0.0,6,0.0,0.0,0.0,0,0,169,0.0,0.03550295857988166
1964,0.0,10,0.0,0.0,0.0,0,0,1046,0.0,0.009560229445506692
1965,0.0,5,0.0,0.0,0.0,0,0,934,0.0,0.0053533190578158455
1972,0.0,6,0.0,0.0,0.0,0,0,46,0.0,0.13043478260869565
1975,0.0,18,0.0,0.0,0.16666666666666666,0,0,1118,0.0,0.016100178890876567
1978,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
1979,0.0,24,0.0,0.0,0.0,0,0,660,0.0,0.03636363636363636
1981,0.0,53,0.0,0.0,0.0,0,0,1081,0.0,0.04902867715078631
1982,0.0,28,0.0,0.0,0.0,0,0,250,0.0,0.112
1984,0.0,10,0.0,0.0,0.0,0,0,100,0.0,0.1
1987,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
1989,0.0,17,0.0,0.0,0.0,0,0,518,0.0,0.032818532818532815
1992,0.0,8,0.0,0.0,0.0,0,0,250,0.0,0.032
2002,0.0,6,0.0,0.0,0.0,0,0,533,0.0,0.01125703564727955
2003,0.0,12,0.0,0.0,0.08333333333333333,0,0,1121,0.0,0.010704727921498661
2004,0.0,15,0.0,0.0,0.0,0,0,659,0.0,0.02276176024279211
2005,0.0,6,0.0,0.0,0.0,0,0,30,0.0,0.2
2006,0.0,5,0.0,0.0,0.2,0,0,173,0.0,0.028901734104046242
2007,0.0,5,0.0,0.0,0.2,0,0,351,0.0,0.014245014245014245
2008,0.0,7,0.0,0.0,0.0,0,0,342,0.0,0.02046783625730994
2014,0.0,6,0.0,0.0,0.0,0,0,53,0.0,0.11320754716981132
2020,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2027,0.0,6,0.0,0.0,0.0,0,0,170,0.0,0.03529411764705882
2029,0.0,7,0.0,0.0,0.0,0,0,1016,0.0,0.006889763779527559
2035,0.0,6,0.0,0.0,0.0,0,0,38,0.0,0.15789473684210525
2036,0.0,5,0.0,0.0,0.0,0,0,39,0.0,0.1282051282051282
2040,0.0,7,0.0,0.0,0.0,0,0,680,0.0,0.010294117647058823
2052,0.0,13,0.0,0.0,0.0,0,0,329,0.0,0.03951367781155015
2055,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2060,0.0,8,0.0,0.0,0.0,0,0,548,0.0,0.014598540145985401
2062,0.0,7,0.0,0.0,0.0,0,0,354,0.0,0.01977401129943503
2065,0.0,13,0.0,0.0,0.0,0,0,1711,0.0,0.007597895967270602
2066,0.0,6,0.0,0.0,0.0,0,0,17,0.0,0.35294117647058826
2069,0.0,17,0.0,0.0,0.0,0,0,865,0.0,0.019653179190751446
2073,0.0,6,0.0,0.0,0.0,0,0,101,0.0,0.0594059405940594
2075,0.0,8,0.0,0.0,0.0,0,0,276,0.0,0.028985507246376812
2076,0.0,6,0.0,0.0,0.0,0,0,107,0.0,0.056074766355140186
2080,0.0,14,0.0,0.0,0.0,0,0,1035,0.0,0.01352657004830918
2081,0.0,19,0.0,0.0,0.0,0,0,1599,0.0,0.011882426516572859
2088,0.0,12,0.0,0.0,0.0,0,0,407,0.0,0.029484029484029485
2089,0.0,12,0.0,0.0,0.0,0,0,1244,0.0,0.00964630225080386
2096,0.0,8,0.0,0.0,0.0,0,0,48,0.0,0.16666666666666666
2097,0.0,5,0.0,0.0,0.0,0,0,17,0.0,0.29411764705882354
2098,0.0,6,0.0,0.0,0.0,0,0,440,0.0,0.013636363636363636
2100,0.0,7,0.0,0.0,0.0,0,0,245,0.0,0.02857142857142857
2101,0.0,5,0.0,0.0,0.0,0,0,50,0.0,0.1
2102,0.0,5,0.0,0.0,0.0,0,0,719,0.0,0.006954102920723227
2112,0.0,6,0.0,0.0,0.0,0,0,320,0.0,0.01875
2119,0.0,7,0.0,0.0,0.0,0,0,121,0.0,0.05785123966942149
2120,0.0,7,0.0,0.0,0.0,0,0,634,0.0,0.011041009463722398
2121,0.0,5,0.0,0.0,0.0,0,0,361,0.0,0.013850415512465374
2123,0.0,7,0.0,0.0,0.0,0,0,341,0.0,0.020527859237536656
2130,0.0,5,0.0,0.0,0.0,0,0,755,0.0,0.006622516556291391
2133,0.0,6,0.0,0.0,0.0,0,0,99,0.0,0.06060606060606061
2142,0.0,23,0.0,0.0,0.0,0,0,868,0.0,0.026497695852534562
2149,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2152,0.0,5,0.0,0.0,0.0,0,0,129,0.0,0.03875968992248062
2161,0.0,11,0.0,0.0,0.0,0,0,325,0.0,0.033846153846153845
2171,0.0,9,0.0,0.0,0.0,0,0,500,0.0,0.018
2172,0.0,9,0.0,0.0,0.0,0,0,567,0.0,0.015873015873015872
2175,0.0,8,0.0,0.0,0.0,0,0,91,0.0,0.08791208791208792
2176,0.0,68,0.0,0.0,0.0,0,0,3588,0.0,0.0189520624303233
2177,0.0,133,0.0,0.0,0.0,0,0,6915,0.0,0.01923355025307303
2192,0.0,5,0.0,0.0,0.0,0,0,143,0.0,0.03496503496503497
2194,0.0,6,0.0,0.0,0.0,0,0,695,0.0,0.008633093525179856
2195,0.0,10,0.0,0.0,0.0,0,0,825,0.0,0.012121212121212121
2197,0.0,8,0.0,0.0,0.0,0,0,113,0.0,0.07079646017699115
2198,0.0,5,0.0,0.0,0.0,0,0,750,0.0,0.006666666666666667
2200,0.0,7,0.0,0.0,0.0,0,0,16,0.0,0.4375
2203,0.0,6,0.0,0.0,0.0,0,0,29,0.0,0.20689655172413793
2210,0.0,7,0.0,0.0,0.0,0,0,521,0.0,0.013435700575815739
2211,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2213,0.0,10,0.0,0.0,0.0,0,0,744,0.0,0.013440860215053764
2217,0.0,6,0.0,0.0,0.0,0,0,19,0.0,0.3157894736842105
2218,0.0,6,0.0,0.0,0.0,0,0,104,0.0,0.057692307692307696
2220,0.0,17,0.0,0.0,0.0,0,0,892,0.0,0.01905829596412556
2227,0.0,16,0.0,0.0,0.0,0,0,780,0.0,0.020512820512820513
2230,0.0,7,0.0,0.0,0.14285714285714285,0,0,880,0.0,0.007954545454545454
2233,0.0,14,0.0,0.0,0.0,0,0,199,0.0,0.07035175879396985
2236,0.0,13,0.0,0.0,0.0,0,0,227,0.0,0.05726872246696035
2238,0.0,18,0.0,0.0,0.0,0,0,1479,0.0,0.012170385395537525
2239,0.0,18,0.0,0.0,0.0,0,0,816,0.0,0.022058823529411766
2241,0.0,22,0.0,0.0,0.0,0,0,592,0.0,0.037162162162162164
2243,0.0,10,0.0,0.0,0.0,0,0,111,0.0,0.09009009009009009
2244,0.0,19,0.0,0.0,0.0,0,0,1121,0.0,0.01694915254237288
2245,0.0,7,0.0,0.0,0.0,0,0,234,0.0,0.029914529914529916
2252,0.0,27,0.0,0.0,0.0,0,0,766,0.0,0.03524804177545692
2256,0.0,11,0.0,0.0,0.0,0,0,302,0.0,0.03642384105960265
2257,0.0,6,0.0,0.0,0.0,0,0,79,0.0,0.0759493670886076
2258,0.0,5,0.0,0.0,0.0,0,0,43,0.0,0.11627906976744186
2261,0.0,8,0.0,0.0,0.125,0,0,204,0.0,0.0392156862745098
2267,0.0,8,0.0,0.0,0.125,0,0,376,0.0,0.02127659574468085
2270,0.0,5,0.0,0.0,0.0,0,0,10,0.0,0.5
2271,0.0,6,0.0,0.0,0.0,0,0,357,0.0,0.01680672268907563
2272,0.0,15,0.0,0.0,0.0,0,0,951,0.0,0.015772870662460567
2280,0.0,5,0.0,0.0,0.0,0,0,113,0.0,0.04424778761061947
2281,0.0,6,0.0,0.0,0.0,0,0,284,0.0,0.02112676056338028
2287,0.0,5,0.0,0.0,0.0,0,0,6,0.0,0.8333333333333334
2293,0.0,13,0.0,0.0,0.0,0,0,279,0.0,0.04659498207885305
2297,0.0,7,0.0,0.0,0.0,0,0,69,0.0,0.10144927536231885
2306,0.0,10,0.0,0.0,0.0,0,0,618,0.0,0.016181229773462782
2313,0.0,10,0.0,0.0,0.0,0,0,701,0.0,0.014265335235378032
2315,0.0,5,0.0,0.0,0.0,0,0,2,0.0,2.5
2316,0.0,5,0.0,0.0,0.0,0,0,481,0.0,0.010395010395010396
2332,0.0,15,0.0,0.0,0.0,0,0,382,0.0,0.03926701570680628
2335,0.0,6,0.0,0.0,0.0,0,0,713,0.0,0.008415147265077139
2337,0.0,7,0.0,0.0,0.0,0,0,386,0.0,0.018134715025906734
2342,0.0,5,0.0,0.0,0.0,0,0,209,0.0,0.023923444976076555
2343,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2344,0.0,13,0.0,0.0,0.0,0,0,562,0.0,0.023131672597864767
2347,0.0,6,0.0,0.0,0.0,0,0,74,0.0,0.08108108108108109
2356,0.0,5,0.0,0.0,0.0,0,0,156,0.0,0.03205128205128205
2358,0.0,5,0.0,0.0,0.0,0,0,5,0.0,1.0
2359,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2363,0.0,6,0.0,0.0,0.0,0,0,48,0.0,0.125
2369,0.0,24,0.0,0.0,0.0,0,0,1300,0.0,0.018461538461538463
2374,0.0,5,0.0,0.0,0.0,0,0,158,0.0,0.03164556962025317
2377,0.0,7,0.0,0.0,0.0,0,0,327,0.0,0.021406727828746176
2379,0.0,16,0.0,0.0,0.0,0,0,2887,0.0,0.005542085209560097
2385,0.0,8,0.0,0.0,0.0,0,0,2127,0.0,0.0037611659614480487
2388,0.0,10,0.0,0.0,0.0,0,0,771,0.0,0.01297016861219196
2393,0.0,10,0.0,0.0,0.0,0,0,636,0.0,0.015723270440251572
2402,0.0,7,0.0,0.0,0.0,0,0,192,0.0,0.036458333333333336
2407,0.0,10,0.0,0.0,0.0,0,0,515,0.0,0.019417475728155338
2408,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2409,0.0,5,0.0,0.0,0.0,0,0,486,0.0,0.0102880658436214
2419,0.0,9,0.0,0.0,0.0,0,0,76,0.0,0.11842105263157894
2424,0.0,6,0.0,0.0,0.0,0,0,796,0.0,0.007537688442211055
2427,0.0,33,0.0,0.0,0.0,0,0,2700,0.0,0.012222222222222223
2429,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2435,0.0,7,0.0,0.0,0.0,0,0,82,0.0,0.08536585365853659
2436,0.0,9,0.0,0.0,0.1111111111111111,0,0,505,0.0,0.01782178217821782
2447,0.0,15,0.0,0.0,0.0,0,0,815,0.0,0.018404907975460124
2448,0.0,16,0.0,0.0,0.0,0,0,933,0.0,0.01714898177920686
2478,0.0,12,0.0,0.0,0.0,0,0,52,0.0,0.23076923076923078
2479,0.0,16,0.0,0.0,0.0,0,0,355,0.0,0.04507042253521127
2480,0.0,25,0.0,0.0,0.0,0,0,108,0.0,0.23148148148148148
2488,0.0,5,0.0,0.0,0.0,0,0,10,0.0,0.5
2491,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2492,0.0,21,0.0,0.0,0.0,0,0,1497,0.0,0.014028056112224449
2494,0.0,16,0.0,0.0,0.0,0,0,99,0.0,0.16161616161616163
2501,0.0,7,0.0,0.0,0.0,0,0,1170,0.0,0.005982905982905983
2503,0.0,6,0.0,0.0,0.0,0,0,361,0.0,0.01662049861495845
2505,0.0,20,0.0,0.0,0.0,0,0,1666,0.0,0.012004801920768308
2509,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2515,0.0,7,0.0,0.0,0.0,0,0,210,0.0,0.03333333333333333
2519,0.0,6,0.0,0.0,0.0,0,0,36,0.0,0.16666666666666666
2521,0.0,7,0.0,0.0,0.0,0,0,395,0.0,0.017721518987341773
2523,0.0,12,0.0,0.0,0.16666666666666666,0,0,774,0.0,0.015503875968992248
2524,0.0,38,0.0,0.0,0.0,0,0,2351,0.0,0.016163334751169715
2528,0.0,7,0.0,0.0,0.0,0,0,375,0.0,0.018666666666666668
2529,0.0,9,0.0,0.0,0.0,0,0,641,0.0,0.014040561622464899
2538,0.0,6,0.0,0.0,0.0,0,0,126,0.0,0.047619047619047616
2543,0.0,5,0.0,0.0,0.0,0,0,15,0.0,0.3333333333333333
2545,0.0,8,0.0,0.0,0.0,0,0,148,0.0,0.05405405405405406
2548,0.0,5,0.0,0.0,0.0,0,0,41,0.0,0.12195121951219512
2553,0.0,7,0.0,0.0,0.0,0,0,213,0.0,0.03286384976525822
2555,0.0,7,0.0,0.0,0.0,0,0,325,0.0,0.021538461538461538
2556,0.0,6,0.0,0.0,0.0,0,0,422,0.0,0.014218009478672985
2568,0.0,6,0.0,0.0,0.0,0,0,436,0.0,0.013761467889908258
2574,0.0,22,0.0,0.0,0.0,0,0,1781,0.0,0.012352610892756879
2584,0.0,9,0.0,0.0,0.0,0,0,344,0.0,0.02616279069767442
2586,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2588,0.0,5,0.0,0.0,0.0,0,0,2,0.0,2.5
2602,0.0,8,0.0,0.0,0.0,0,0,777,0.0,0.010296010296010296
2618,0.0,6,0.0,0.0,0.0,0,0,63,0.0,0.09523809523809523
2620,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2624,0.0,5,0.0,0.0,0.0,0,0,14,0.0,0.35714285714285715
2627,0.0,5,0.0,0.0,0.0,0,0,112,0.0,0.044642857142857144
2628,0.0,6,0.0,0.0,0.0,0,0,27,0.0,0.2222222222222222
2629,0.0,5,0.0,0.0,0.2,0,0,129,0.0,0.03875968992248062
2635,0.0,17,0.0,0.0,0.0,0,0,195,0.0,0.08717948717948718
2636,0.0,7,0.0,0.0,0.0,0,0,23,0.0,0.30434782608695654
2637,0.0,7,0.0,0.0,0.0,0,0,304,0.0,0.023026315789473683
2638,0.0,11,0.0,0.0,0.0,0,0,517,0.0,0.02127659574468085
2639,0.0,5,0.0,0.0,0.0,0,0,479,0.0,0.010438413361169102
2640,0.0,15,0.0,0.0,0.0,0,0,358,0.0,0.04189944134078212
2641,0.0,13,0.0,0.0,0.0,0,0,996,0.0,0.013052208835341365
2644,0.0,10,0.0,0.0,0.1,0,0,361,0.0,0.027700831024930747
2650,0.0,14,0.0,0.0,0.0,0,0,648,0.0,0.021604938271604937
2652,0.0,9,0.0,0.0,0.0,0,0,218,0.0,0.04128440366972477
2654,0.0,8,0.0,0.0,0.0,0,0,459,0.0,0.017429193899782137
2655,0.0,7,0.0,0.0,0.0,0,0,149,0.0,0.04697986577181208
2657,0.0,8,0.0,0.0,0.0,0,0,82,0.0,0.0975609756097561
2659,0.0,19,0.0,0.0,0.05263157894736842,0,0,1554,0.0,0.012226512226512226
2661,0.0,9,0.0,0.0,0.0,0,0,300,0.0,0.03
2669,0.0,7,0.0,0.0,0.0,0,0,68,0.0,0.10294117647058823
2671,0.0,8,0.0,0.0,0.0,0,0,93,0.0,0.08602150537634409
2673,0.0,14,0.0,0.0,0.0,0,0,279,0.0,0.05017921146953405
2680,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2681,0.0,7,0.0,0.0,0.0,0,0,208,0.0,0.03365384615384615
2683,0.0,9,0.0,0.0,0.1111111111111111,0,0,114,0.0,0.07894736842105263
2686,0.0,11,0.0,0.0,0.0,0,0,89,0.0,0.12359550561797752
2690,0.0,8,0.0,0.0,0.0,0,0,376,0.0,0.02127659574468085
2691,0.0,7,0.0,0.0,0.14285714285714285,0,0,1,0.0,7.0
2692,0.0,20,0.0,0.0,0.0,0,0,198,0.0,0.10101010101010101
2695,0.0,6,0.0,0.0,0.0,0,0,807,0.0,0.007434944237918215
2702,0.0,5,0.0,0.0,0.0,0,0,19,0.0,0.2631578947368421
2703,0.0,6,0.0,0.0,0.0,0,0,27,0.0,0.2222222222222222
2704,0.0,7,0.0,0.0,0.0,0,0,83,0.0,0.08433734939759036
2706,0.0,6,0.0,0.0,0.0,0,0,1275,0.0,0.004705882352941176
2714,0.0,11,0.0,0.0,0.0,0,0,29,0.0,0.3793103448275862
2720,0.0,11,0.0,0.0,0.0,0,0,962,0.0,0.011434511434511435
2722,0.0,13,0.0,0.0,0.0,0,0,714,0.0,0.018207282913165267
2723,0.0,7,0.0,0.0,0.0,0,0,190,0.0,0.03684210526315789
2724,0.0,9,0.0,0.0,0.0,0,0,505,0.0,0.01782178217821782
2731,0.0,23,0.0,0.0,0.0,0,0,2960,0.0,0.007770270270270271
2733,0.0,87,0.0,0.0,0.0,0,0,2613,0.0,0.03329506314580941
2734,0.0,60,0.0,0.0,0.0,0,0,767,0.0,0.07822685788787484
2737,0.0,6,0.0,0.0,0.0,0,0,172,0.0,0.03488372093023256
2740,0.0,7,0.0,0.0,0.0,0,0,265,0.0,0.026415094339622643
2741,0.0,5,0.0,0.0,0.0,0,0,568,0.0,0.008802816901408451
2743,0.0,5,0.0,0.0,0.0,0,0,176,0.0,0.028409090909090908
2745,0.0,15,0.0,0.0,0.0,0,0,734,0.0,0.020435967302452316
2749,0.0,19,0.0,0.0,0.0,0,0,2096,0.0,0.009064885496183206
2756,0.0,22,0.0,0.0,0.13636363636363635,0,0,1571,0.0,0.014003819223424571
2757,0.0,14,0.0,0.0,0.0,0,0,494,0.0,0.02834008097165992
2758,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2760,0.0,13,0.0,0.0,0.0,0,0,1021,0.0,0.012732615083251714
2763,0.0,12,0.0,0.0,0.0,0,0,833,0.0,0.014405762304921969
2764,0.0,7,0.0,0.0,0.0,0,0,417,0.0,0.016786570743405275
2766,0.0,5,0.0,0.0,0.0,0,0,13,0.0,0.38461538461538464
2768,0.0,5,0.0,0.0,0.0,0,0,65,0.0,0.07692307692307693
2769,0.0,6,0.0,0.0,0.0,0,0,361,0.0,0.01662049861495845
2770,0.0,11,0.0,0.0,0.0,0,0,1170,0.0,0.009401709401709401
2772,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2774,0.0,5,0.0,0.0,0.0,0,0,131,0.0,0.03816793893129771
2777,0.0,21,0.0,0.0,0.0,0,0,505,0.0,0.041584158415841586
2790,0.0,8,0.0,0.0,0.0,0,0,185,0.0,0.043243243243243246
2793,0.0,7,0.0,0.0,0.0,0,0,38,0.0,0.18421052631578946
2794,0.0,5,0.0,0.0,0.0,0,0,36,0.0,0.1388888888888889
2798,0.0,5,0.0,0.0,0.0,0,0,17,0.0,0.29411764705882354
2800,0.0,5,0.0,0.0,0.0,0,0,307,0.0,0.016286644951140065
2801,0.0,14,0.0,0.0,0.0,0,0,632,0.0,0.022151898734177215
2802,0.0,6,0.0,0.0,0.0,0,0,103,0.0,0.05825242718446602
2806,0.0,7,0.0,0.0,0.0,0,0,78,0.0,0.08974358974358974
2807,0.0,5,0.0,0.0,0.0,0,0,11,0.0,0.45454545454545453
2812,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2814,0.0,5,0.0,0.0,0.0,0,0,27,0.0,0.18518518518518517
2819,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2821,0.0,9,0.0,0.0,0.0,0,0,72,0.0,0.125
2823,0.0,11,0.0,0.0,0.0,0,0,1119,0.0,0.009830205540661306
2824,0.0,19,0.0,0.0,0.0,0,0,153,0.0,0.12418300653594772
2828,0.0,6,0.0,0.0,0.0,0,0,147,0.0,0.04081632653061224
2830,0.0,7,0.0,0.0,0.0,0,0,803,0.0,0.008717310087173101
2831,0.0,6,0.0,0.0,0.0,0,0,857,0.0,0.007001166861143524
2832,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2833,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2836,0.0,6,0.0,0.0,0.0,0,0,2,0.0,3.0
2838,0.0,5,0.0,0.0,0.0,0,0,244,0.0,0.020491803278688523
2839,0.0,5,0.0,0.0,0.0,0,0,2,0.0,2.5
2843,0.0,5,0.0,0.0,0.0,0,0,410,0.0,0.012195121951219513
2845,0.0,6,0.0,0.0,0.0,0,0,413,0.0,0.014527845036319613
2847,0.0,13,0.0,0.0,0.0,0,0,491,0.0,0.026476578411405296
2851,0.0,5,0.0,0.0,0.0,0,0,181,0.0,0.027624309392265192
2852,0.0,5,0.0,0.0,0.0,0,0,141,0.0,0.03546099290780142
2856,0.0,6,0.0,0.0,0.0,0,0,3,0.0,2.0
2861,0.0,5,0.0,0.0,0.0,0,0,8,0.0,0.625
2870,0.0,7,0.0,0.0,0.0,0,0,547,0.0,0.012797074954296161
2873,0.0,6,0.0,0.0,0.16666666666666666,0,0,859,0.0,0.006984866123399301
2874,0.0,62,0.0,0.0,0.016129032258064516,0,0,1417,0.0,0.043754410726887794
2876,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2881,0.0,7,0.0,0.0,0.0,0,0,628,0.0,0.011146496815286623
2885,0.0,5,0.0,0.0,0.0,0,0,18,0.0,0.2777777777777778
2887,0.0,8,0.0,0.0,0.0,0,0,719,0.0,0.011126564673157162
2890,0.0,6,0.0,0.0,0.0,0,0,2,0.0,3.0
2893,0.0,22,0.0,0.0,0.0,0,0,995,0.0,0.022110552763819097
2899,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2904,0.0,24,0.0,0.0,0.0,0,0,3024,0.0,0.007936507936507936
2905,0.0,8,0.0,0.0,0.25,0,0,243,0.0,0.03292181069958848
2906,0.0,10,0.0,0.0,0.0,0,0,83,0.0,0.12048192771084337
2907,0.0,5,0.0,0.0,0.0,0,0,78,0.0,0.0641025641025641
2920,0.0,6,0.0,0.0,0.0,0,0,985,0.0,0.006091370558375634
2928,0.0,5,0.0,0.0,0.0,0,0,516,0.0,0.009689922480620155
2937,0.0,6,0.0,0.0,0.0,0,0,132,0.0,0.045454545454545456
2940,0.0,9,0.0,0.0,0.0,0,0,324,0.0,0.027777777777777776
2945,0.0,7,0.0,0.0,0.0,0,0,125,0.0,0.056
2948,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2950,0.0,7,0.0,0.0,0.0,0,0,362,0.0,0.019337016574585635
2954,0.0,5,0.0,0.0,0.0,0,0,11,0.0,0.45454545454545453
2955,0.0,9,0.0,0.0,0.0,0,0,264,0.0,0.03409090909090909
2958,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2961,0.0,5,0.0,0.0,0.0,0,0,44,0.0,0.11363636363636363
2963,0.0,7,0.0,0.0,0.0,0,0,49,0.0,0.14285714285714285
2964,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
2967,0.0,12,0.0,0.0,0.0,0,0,274,0.0,0.043795620437956206
2971,0.0,10,0.0,0.0,0.0,0,0,781,0.0,0.012804097311139564
2974,0.0,7,0.0,0.0,0.0,0,0,16,0.0,0.4375
2975,0.0,9,0.0,0.0,0.0,0,0,198,0.0,0.045454545454545456
2976,0.0,5,0.0,0.0,0.0,0,0,71,0.0,0.07042253521126761
2977,0.0,6,0.0,0.0,0.0,0,0,73,0.0,0.0821917808219178
2978,0.0,6,0.0,0.0,0.0,0,0,63,0.0,0.09523809523809523
2980,0.0,9,0.0,0.0,0.0,0,0,332,0.0,0.02710843373493976
2982,0.0,7,0.0,0.0,0.0,0,0,485,0.0,0.01443298969072165
2985,0.0,9,0.0,0.0,0.0,0,0,808,0.0,0.011138613861386138
2995,0.0,7,0.0,0.0,0.0,0,0,339,0.0,0.02064896755162242
3002,0.0,6,0.0,0.0,0.0,0,0,350,0.0,0.017142857142857144
3013,0.0,11,0.0,0.0,0.09090909090909091,0,0,1189,0.0,0.009251471825063078
3015,0.0,12,0.0,0.0,0.0,0,0,757,0.0,0.015852047556142668
3018,0.0,6,0.0,0.0,0.0,0,0,172,0.0,0.03488372093023256
3019,0.0,7,0.0,0.0,0.0,0,0,575,0.0,0.01217391304347826
3026,0.0,9,0.0,0.0,0.0,0,0,497,0.0,0.018108651911468814
3027,0.0,22,0.0,0.0,0.0,0,0,1245,0.0,0.017670682730923693
3028,0.0,5,0.0,0.0,0.0,0,0,92,0.0,0.05434782608695652
3030,0.0,5,0.0,0.0,0.0,0,0,3,0.0,1.6666666666666667
3036,0.0,15,0.0,0.0,0.0,0,0,1889,0.0,0.007940709370037057
3040,0.0,5,0.0,0.0,0.0,0,0,669,0.0,0.007473841554559043
3041,0.0,5,0.0,0.0,0.0,0,0,1,0.0,5.0
3043,0.0,6,0.0,0.0,0.0,0,0,30,0.0,0.2
3045,0.0,6,0.0,0.0,0.0,0,0,659,0.0,0.009104704097116844
3050,0.0,6,0.0,0.0,0.0,0,0,43,0.0,0.13953488372093023
3052,0.0,5,0.0,0.0,0.0,0,0,39,0.0,0.1282051282051282
3053,0.0,5,0.0,0.0,0.0,0,0,3,0.0,1.6666666666666667
